ID,cfd1,cfd2,cfd3,cfd4,cfd_final
ENST00000621028,0.00720288111644658,0.00720288111644658,0.00720288111644658,0.00720288111644658,0.00720288111644658
ENST00000611746,0.695652174,0.695652174,0.0,0.0,0.0
ENST00000303728,1.0,1.0,0.0,0.0,0.0
ENST00000338981,0.25925925899999996,0.011354596645699853,0.011354596645699853,0.011354596645699853,0.011354596645699853
ENST00000303804,1.0,1.0,0.0,0.0,0.0
ENST00000361365,1.0,1.0,0.0,0.0,0.0
ENST00000331070,0.0013397487296075952,0.0013397487296075952,0.0013397487296075952,0.0013397487296075952,0.0013397487296075952
ENST00000440215,0.011938775502724493,0.011938775502724493,0.011938775502724493,0.011938775502724493,0.011938775502724493
ENST00000428845,0.011938775502724493,0.011938775502724493,0.011938775502724493,0.011938775502724493,0.011938775502724493
ENST00000343584,1.0,1.0,0.0,0.0,0.0
ENST00000451548,0.011938775502724493,0.011938775502724493,0.011938775502724493,0.011938775502724493,0.011938775502724493
ENST00000400457,1.1264656207155562e-05,1.1264656207155562e-05,1.1264656207155562e-05,1.1264656207155562e-05,1.1264656207155562e-05
ENST00000250831,0.4,0.0,0.0,0.0,0.0
ENST00000361963,1.0,1.0,0.0,0.0,0.0
ENST00000382680,0.4,0.0,0.0,0.0,0.0
ENST00000382392,0.0013397487296075952,0.0013397487296075952,0.0013397487296075952,0.0013397487296075952,0.0013397487296075952
ENST00000304790,0.003911382744843726,0.003911382744843726,0.003911382744843726,0.003911382744843726,0.003911382744843726
ENST00000317961,0.026965408002874093,0.026965408002874093,0.026965408002874093,0.026965408002874093,0.026965408002874093
ENST00000307393,0.003911382744843726,0.003911382744843726,0.003911382744843726,0.003911382744843726,0.003911382744843726
ENST00000321217,4.094269278711889e-06,4.094269278711889e-06,4.094269278711889e-06,4.094269278711889e-06,4.094269278711889e-06
ENST00000303766,0.4,0.0,0.0,0.0,0.0
ENST00000250838,1.0,1.0,0.0,0.0,0.0
ENST00000382407,1.0,1.0,0.0,0.0,0.0
ENST00000382287,0.0013397487296075952,0.0013397487296075952,0.0013397487296075952,0.0013397487296075952,0.0013397487296075952
ENST00000682740,0.0015292881857209989,0.0015292881857209989,0.0015292881857209989,0.0015292881857209989,0.0015292881857209989
ENST00000382867,1.0,1.0,0.0,0.0,0.0
ENST00000383070,0.00023241106700774708,0.00023241106700774708,0.00023241106700774708,0.00023241106700774708,0.00023241106700774708
ENST00000250784,0.0,0.0,0.0,0.0,0.0
ENST00000155093,0.00025081386596734976,0.00025081386596734976,0.00025081386596734976,0.00025081386596734976,0.00025081386596734976
ENST00000336079,1.0,0.00858416949037068,0.00858416949037068,0.00858416949037068,0.00858416949037068
ENST00000545955,0.0,0.0,0.0,0.0,0.0
ENST00000284856,0.0009675030852899562,0.0009675030852899562,0.0009675030852899562,0.0009675030852899562,0.0009675030852899562
ENST00000250825,0.0,0.0,0.0,0.0,0.0
ENST00000382365,0.0015292881857209989,0.0015292881857209989,0.0015292881857209989,0.0015292881857209989,0.0015292881857209989
ENST00000405239,0.0015292881857209989,0.0015292881857209989,0.0015292881857209989,0.0015292881857209989,0.0015292881857209989
ENST00000651267,1.0,1.0,0.107142857,0.013392857125,0.013392857125
ENST00000383032,0.019444444424999995,0.019444444424999995,0.019444444424999995,0.019444444424999995,0.019444444424999995
ENST00000382440,0.0015292881857209989,0.0015292881857209989,0.0015292881857209989,0.0015292881857209989,0.0015292881857209989
ENST00000320701,0.011938775502724493,0.011938775502724493,0.011938775502724493,0.011938775502724493,0.011938775502724493
ENST00000426950,0.011938775502724493,0.011938775502724493,0.011938775502724493,0.011938775502724493,0.011938775502724493
ENST00000287721,0.011938775502724493,0.011938775502724493,0.011938775502724493,0.011938775502724493,0.011938775502724493
ENST00000457222,0.011938775502724493,0.011938775502724493,0.011938775502724493,0.011938775502724493,0.011938775502724493
ENST00000382659,0.4,0.0,0.0,0.0,0.0
ENST00000684976,0.00020873376088326477,0.00020873376088326477,0.00020873376088326477,0.00020873376088326477,0.00020873376088326477
ENST00000250823,0.0,0.0,0.0,0.0,0.0
ENST00000629237,0.0,0.0,0.0,0.0,0.0
ENST00000383020,0.4,0.0,0.0,0.0,0.0
ENST00000382707,0.4,0.0,0.0,0.0,0.0
ENST00000382071,0.0,0.0,0.0,0.0,0.0
ENST00000381989,0.0,0.0,0.0,0.0,0.0
ENST00000382172,0.00477082594181191,0.00477082594181191,0.00477082594181191,0.00477082594181191,0.00477082594181191
ENST00000255324,1.0,1.0,0.0,0.0,0.0
ENST00000380842,0.18461538480000003,0.008391608397218168,0.008391608397218168,0.008391608397218168,0.008391608397218168
ENST00000380615,0.4,0.008730158725079368,0.008730158725079368,0.008730158725079368,0.008730158725079368
ENST00000635918,0.0003700209179809594,0.0003700209179809594,0.0003700209179809594,0.0003700209179809594,0.0003700209179809594
ENST00000255465,0.1859000000728,0.1859000000728,0.0,0.0,0.0
ENST00000255304,0.2670401494013928,0.10681605976055714,0.10681605976055714,0.10681605976055714,0.10681605976055714
ENST00000332715,0.0,0.0,0.0,0.0,0.0
ENST00000341423,0.013670692936031537,0.013670692936031537,0.013670692936031537,0.013670692936031537,0.013670692936031537
ENST00000379881,0.275862069,0.17991004498800597,0.17991004498800597,0.017728744918112084,0.017728744918112084
ENST00000379151,1.0,1.0,0.0,0.0,0.0
ENST00000320027,0.0016347289123603667,0.0016347289123603667,0.0016347289123603667,0.0016347289123603667,0.0016347289123603667
ENST00000379161,5.856285650670442e-05,5.856285650670442e-05,5.856285650670442e-05,5.856285650670442e-05,5.856285650670442e-05
ENST00000261667,0.0,0.0,0.0,0.0,0.0
ENST00000298248,3.0783686368447365e-07,3.0783686368447365e-07,3.0783686368447365e-07,3.0783686368447365e-07,3.0783686368447365e-07
ENST00000381020,2.57432106160663e-05,2.57432106160663e-05,2.57432106160663e-05,2.57432106160663e-05,2.57432106160663e-05
ENST00000380958,0.19047619,0.0061692693224436376,0.0061692693224436376,0.0061692693224436376,0.0061692693224436376
ENST00000409308,8.591339777249882e-06,8.591339777249882e-06,8.591339777249882e-06,8.591339777249882e-06,8.591339777249882e-06
ENST00000338625,0.04819964350551091,0.04819964350551091,0.0,0.0,0.0
ENST00000379221,0.0,0.0,0.0,0.0,0.0
ENST00000405846,0.0001749680048932582,0.0001749680048932582,0.0001749680048932582,0.0001749680048932582,0.0001749680048932582
ENST00000340473,1.0,1.0,0.0,0.0,0.0
ENST00000335327,4.8590570769819755e-05,4.8590570769819755e-05,4.8590570769819755e-05,4.8590570769819755e-05,4.8590570769819755e-05
ENST00000379747,1.0,1.0,0.0,0.0,0.0
ENST00000379179,0.04035553617240352,0.04035553617240352,0.0,0.0,0.0
ENST00000492622,0.32882718311426734,0.03196930943747335,0.03196930943747335,0.03196930943747335,0.03196930943747335
ENST00000511166,0.275862069,0.17991004498800597,0.17991004498800597,0.017728744918112084,0.017728744918112084
ENST00000379589,5.818116712562656e-06,5.818116712562656e-06,5.818116712562656e-06,5.818116712562656e-06,5.818116712562656e-06
ENST00000611641,0.0003732015040390753,0.0003732015040390753,0.0003732015040390753,0.0003732015040390753,0.0003732015040390753
ENST00000025301,0.0002066115708087367,0.0002066115708087367,0.0002066115708087367,0.0002066115708087367,0.0002066115708087367
ENST00000400419,0.038780056009748626,0.038780056009748626,0.0,0.0,0.0
ENST00000377818,0.006995319511853885,0.006995319511853885,0.006995319511853885,0.006995319511853885,0.006995319511853885
ENST00000409204,0.1310924369247059,0.1310924369247059,0.0,0.0,0.0
ENST00000352251,0.428571429,0.0,0.0,0.0,0.0
ENST00000298738,0.0010715948673446344,0.0010715948673446344,0.0010715948673446344,0.0010715948673446344,0.0010715948673446344
ENST00000380099,0.692307692,0.0,0.0,0.0,0.0
ENST00000377942,0.0026732707679836274,0.0026732707679836274,0.0026732707679836274,0.0026732707679836274,0.0026732707679836274
ENST00000326291,0.0,0.0,0.0,0.0,0.0
ENST00000390667,0.0,0.0,0.0,0.0,0.0
ENST00000377844,0.0,0.0,0.0,0.0,0.0
ENST00000381140,0.0,0.0,0.0,0.0,0.0
ENST00000377962,0.125,0.0,0.0,0.0,0.0
ENST00000343307,0.030363321850217503,0.030363321850217503,0.0,0.0,0.0
ENST00000239882,3.2474134604834035e-05,3.2474134604834035e-05,3.2474134604834035e-05,3.2474134604834035e-05,3.2474134604834035e-05
ENST00000349847,0.006722689063661101,0.006722689063661101,0.006722689063661101,0.006722689063661101,0.006722689063661101
ENST00000458659,4.067094362768545e-05,4.067094362768545e-05,4.067094362768545e-05,4.067094362768545e-05,4.067094362768545e-05
ENST00000280481,0.10121925132486705,0.10121925132486705,0.0,0.0,0.0
ENST00000377930,0.0004184735067545945,0.0004184735067545945,0.0004184735067545945,0.0004184735067545945,0.0004184735067545945
ENST00000377636,0.0,0.0,0.0,0.0,0.0
ENST00000452123,0.0004184735067545945,0.0004184735067545945,0.0004184735067545945,0.0004184735067545945,0.0004184735067545945
ENST00000377104,1.4899938170649363e-05,1.4899938170649363e-05,1.4899938170649363e-05,1.4899938170649363e-05,1.4899938170649363e-05
ENST00000434815,0.0004184735067545945,0.0004184735067545945,0.0004184735067545945,0.0004184735067545945,0.0004184735067545945
ENST00000400256,0.0008622164235716822,0.0008622164235716822,0.0008622164235716822,0.0008622164235716822,0.0008622164235716822
ENST00000239878,0.025974025929313544,0.025974025929313544,0.025974025929313544,0.025974025929313544,0.025974025929313544
ENST00000526991,0.01815726290858152,0.01815726290858152,0.01815726290858152,0.01815726290858152,0.01815726290858152
ENST00000613252,1.0,1.0,0.0,0.0,0.0
ENST00000269159,0.02866467437195771,0.02866467437195771,0.02866467437195771,0.02866467437195771,0.02866467437195771
ENST00000377687,0.0,0.0,0.0,0.0,0.0
ENST00000310521,0.00034329028442824203,0.00034329028442824203,0.00034329028442824203,0.00034329028442824203,0.00034329028442824203
ENST00000261296,1.9773459533264734e-06,1.9773459533264734e-06,1.9773459533264734e-06,1.9773459533264734e-06,1.9773459533264734e-06
ENST00000315677,0.0,0.0,0.0,0.0,0.0
ENST00000282397,5.823366135457273e-06,5.823366135457273e-06,5.823366135457273e-06,5.823366135457273e-06,5.823366135457273e-06
ENST00000578921,0.001197464742258856,0.001197464742258856,0.001197464742258856,0.001197464742258856,0.001197464742258856
ENST00000403766,0.007989644187642501,0.007989644187642501,0.007989644187642501,0.007989644187642501,0.007989644187642501
ENST00000380071,0.0007328095126816755,0.0007328095126816755,0.0007328095126816755,0.0007328095126816755,0.0007328095126816755
ENST00000377028,0.0003799628934024489,0.0003799628934024489,0.0003799628934024489,0.0003799628934024489,0.0003799628934024489
ENST00000377208,0.0,0.0,0.0,0.0,0.0
ENST00000314574,0.0017605389291882622,0.0017605389291882622,0.0017605389291882622,0.0017605389291882622,0.0017605389291882622
ENST00000376387,0.11621966780970625,0.0,0.0,0.0,0.0
ENST00000300249,0.052525252488427134,0.052525252488427134,0.0,0.0,0.0
ENST00000623960,0.0,0.0,0.0,0.0,0.0
ENST00000418532,0.090909091,0.0009475876717997711,0.0009475876717997711,0.0009475876717997711,0.0009475876717997711
ENST00000359963,0.00016057525913821906,0.00016057525913821906,0.00016057525913821906,0.00016057525913821906,0.00016057525913821906
ENST00000612978,0.000132276205552867,0.000132276205552867,0.000132276205552867,0.000132276205552867,0.000132276205552867
ENST00000284885,1.0,0.9,0.0,0.0,0.0
ENST00000624951,0.00043928416592204267,0.00043928416592204267,0.00043928416592204267,0.00043928416592204267,0.00043928416592204267
ENST00000620528,0.16309681735794385,0.16309681735794385,0.0,0.0,0.0
ENST00000317615,0.00026534383484175516,0.00026534383484175516,0.00026534383484175516,0.00026534383484175516,0.00026534383484175516
ENST00000327606,0.002800457460781298,0.002800457460781298,0.002800457460781298,0.002800457460781298,0.002800457460781298
ENST00000382108,0.0,0.0,0.0,0.0,0.0
ENST00000359358,0.006770518467219717,0.006770518467219717,0.006770518467219717,0.006770518467219717,0.006770518467219717
ENST00000255882,2.6903833614729725e-05,2.6903833614729725e-05,2.6903833614729725e-05,2.6903833614729725e-05,2.6903833614729725e-05
ENST00000379600,0.00105995051315254,0.00105995051315254,0.00105995051315254,0.00105995051315254,0.00105995051315254
ENST00000284878,1.0,1.0,0.0,0.0,0.0
ENST00000219022,6.438244878841172e-07,6.438244878841172e-07,6.438244878841172e-07,6.438244878841172e-07,6.438244878841172e-07
ENST00000377931,0.0004184735067545945,0.0004184735067545945,0.0004184735067545945,0.0004184735067545945,0.0004184735067545945
ENST00000613488,0.0,0.0,0.0,0.0,0.0
ENST00000493196,0.4,0.06782296657123206,0.06782296657123206,0.06782296657123206,0.06782296657123206
ENST00000652479,0.0,0.0,0.0,0.0,0.0
ENST00000334046,0.010804321666266508,0.010804321666266508,0.010804321666266508,0.010804321666266508,0.010804321666266508
ENST00000318388,0.0,0.0,0.0,0.0,0.0
ENST00000619998,0.0022497704367185835,0.0022497704367185835,0.0022497704367185835,0.0022497704367185835,0.0022497704367185835
ENST00000651721,0.0,0.0,0.0,0.0,0.0
ENST00000427926,1.0,1.0,0.0,0.0,0.0
ENST00000399928,0.0,0.0,0.0,0.0,0.0
ENST00000330798,0.03215348640553047,0.03215348640553047,0.0,0.0,0.0
ENST00000652395,0.0,0.0,0.0,0.0,0.0
ENST00000619918,0.0008709255330343871,0.0008709255330343871,0.0008709255330343871,0.0008709255330343871,0.0008709255330343871
ENST00000334055,0.642857143,0.004212955957725608,0.004212955957725608,0.004212955957725608,0.004212955957725608
ENST00000588072,0.020032051327080594,0.020032051327080594,0.020032051327080594,0.020032051327080594,0.020032051327080594
ENST00000382751,0.00012043043731164786,0.00012043043731164786,0.00012043043731164786,0.00012043043731164786,0.00012043043731164786
ENST00000464664,0.0004421790566444775,0.0004421790566444775,0.0004421790566444775,0.0004421790566444775,0.0004421790566444775
ENST00000416044,0.0,0.0,0.0,0.0,0.0
ENST00000333892,0.0020334220596789237,0.0020334220596789237,0.0020334220596789237,0.0020334220596789237,0.0020334220596789237
ENST00000480456,0.004178592095215521,0.004178592095215521,0.004178592095215521,0.004178592095215521,0.004178592095215521
ENST00000399976,0.0066343068714649145,0.0066343068714649145,0.0066343068714649145,0.0066343068714649145,0.0066343068714649145
ENST00000263205,1.4034928365907841e-06,1.4034928365907841e-06,1.4034928365907841e-06,1.4034928365907841e-06,1.4034928365907841e-06
ENST00000400324,0.05987533358250222,0.05987533358250222,0.0,0.0,0.0
ENST00000617716,0.0,0.0,0.0,0.0,0.0
ENST00000286808,0.0006747638308198382,0.0006747638308198382,0.0006747638308198382,0.0006747638308198382,0.0006747638308198382
ENST00000648713,0.0003732015040390753,0.0003732015040390753,0.0003732015040390753,0.0003732015040390753,0.0003732015040390753
ENST00000652641,0.005050504993939394,0.005050504993939394,0.005050504993939394,0.005050504993939394,0.005050504993939394
ENST00000377918,0.007717996291057516,0.007717996291057516,0.007717996291057516,0.007717996291057516,0.007717996291057516
ENST00000334068,4.910733125554365e-05,4.910733125554365e-05,4.910733125554365e-05,4.910733125554365e-05,4.910733125554365e-05
ENST00000399312,0.020833333125000002,0.020833333125000002,0.020833333125000002,0.020833333125000002,0.020833333125000002
ENST00000420428,9.721272842989259e-06,9.721272842989259e-06,9.721272842989259e-06,9.721272842989259e-06,9.721272842989259e-06
ENST00000434239,0.015075450862097904,0.015075450862097904,0.015075450862097904,0.015075450862097904,0.015075450862097904
ENST00000526893,0.00023257354865959022,0.00023257354865959022,0.00023257354865959022,0.00023257354865959022,0.00023257354865959022
ENST00000340345,0.0018104114429714848,0.0018104114429714848,0.0018104114429714848,0.0018104114429714848,0.0018104114429714848
ENST00000334897,5.444631879725333e-05,5.444631879725333e-05,5.444631879725333e-05,5.444631879725333e-05,5.444631879725333e-05
ENST00000334664,0.026737967724598938,0.026737967724598938,0.026737967724598938,0.026737967724598938,0.026737967724598938
ENST00000335093,0.00025657603402686423,0.00025657603402686423,0.00025657603402686423,0.00025657603402686423,0.00025657603402686423
ENST00000382828,0.00011039237727662492,0.00011039237727662492,0.00011039237727662492,0.00011039237727662492,0.00011039237727662492
ENST00000255226,0.0,0.0,0.0,0.0,0.0
ENST00000215743,0.0,0.0,0.0,0.0,0.0
ENST00000646607,0.011047135510205901,0.011047135510205901,0.011047135510205901,0.011047135510205901,0.011047135510205901
ENST00000381151,3.183072154967537e-06,3.183072154967537e-06,3.183072154967537e-06,3.183072154967537e-06,3.183072154967537e-06
ENST00000444335,7.469465762246963e-06,7.469465762246963e-06,7.469465762246963e-06,7.469465762246963e-06,7.469465762246963e-06
ENST00000302097,0.0007264032448878289,0.0007264032448878289,0.0007264032448878289,0.0007264032448878289,0.0007264032448878289
ENST00000282344,0.0005274299077770163,0.0005274299077770163,0.0005274299077770163,0.0005274299077770163,0.0005274299077770163
ENST00000383432,7.256191892625282e-05,7.256191892625282e-05,7.256191892625282e-05,7.256191892625282e-05,7.256191892625282e-05
ENST00000314103,0.0,0.0,0.0,0.0,0.0
ENST00000285093,9.375145637383173e-08,9.375145637383173e-08,9.375145637383173e-08,9.375145637383173e-08,9.375145637383173e-08
ENST00000286835,7.518796969107209e-05,7.518796969107209e-05,7.518796969107209e-05,7.518796969107209e-05,7.518796969107209e-05
ENST00000334058,0.0,0.0,0.0,0.0,0.0
ENST00000334151,1.0,1.0,0.0,0.0,0.0
ENST00000623476,0.15451277433052066,0.15451277433052066,0.0,0.0,0.0
ENST00000564763,0.013392857011904763,0.013392857011904763,0.013392857011904763,0.013392857011904763,0.013392857011904763
ENST00000379453,2.2797886432835292e-05,2.2797886432835292e-05,2.2797886432835292e-05,2.2797886432835292e-05,2.2797886432835292e-05
ENST00000217260,0.0,0.0,0.0,0.0,0.0
ENST00000415083,0.0,0.0,0.0,0.0,0.0
ENST00000246105,0.007423000706073357,0.007423000706073357,0.007423000706073357,0.007423000706073357,0.007423000706073357
ENST00000332585,0.0041429924189802176,0.0041429924189802176,0.0041429924189802176,0.0041429924189802176,0.0041429924189802176
ENST00000381922,0.009333981528160397,0.009333981528160397,0.009333981528160397,0.009333981528160397,0.009333981528160397
ENST00000303415,3.659006567840952e-07,3.659006567840952e-07,3.659006567840952e-07,3.659006567840952e-07,3.659006567840952e-07
ENST00000286788,0.0,0.0,0.0,0.0,0.0
ENST00000303142,0.0,0.0,0.0,0.0,0.0
ENST00000246024,0.642857143,0.02966018946129829,0.02966018946129829,0.02966018946129829,0.02966018946129829
ENST00000405655,3.0882194062357083e-06,3.0882194062357083e-06,3.0882194062357083e-06,3.0882194062357083e-06,3.0882194062357083e-06
ENST00000400546,0.3456000000000001,0.3456000000000001,0.0,0.0,0.0
ENST00000334534,0.0,0.0,0.0,0.0,0.0
ENST00000378961,1.1388496516823016e-05,1.1388496516823016e-05,1.1388496516823016e-05,1.1388496516823016e-05,1.1388496516823016e-05
ENST00000390690,0.08803592871895281,0.08803592871895281,0.0,0.0,0.0
ENST00000377534,4.0172688754579944e-06,4.0172688754579944e-06,4.0172688754579944e-06,4.0172688754579944e-06,4.0172688754579944e-06
ENST00000360542,0.010804321666266508,0.010804321666266508,0.010804321666266508,0.010804321666266508,0.010804321666266508
ENST00000382410,0.3636363635,0.3636363635,0.0,0.0,0.0
ENST00000355459,0.0032012804849939984,0.0032012804849939984,0.0032012804849939984,0.0032012804849939984,0.0032012804849939984
ENST00000377142,0.090909091,0.03596837950093874,0.03596837950093874,0.03596837950093874,0.03596837950093874
ENST00000626650,7.212302008008473e-06,7.212302008008473e-06,7.212302008008473e-06,7.212302008008473e-06,7.212302008008473e-06
ENST00000248948,0.0,0.0,0.0,0.0,0.0
ENST00000262126,2.738425916349262e-05,2.738425916349262e-05,2.738425916349262e-05,2.738425916349262e-05,2.738425916349262e-05
ENST00000358763,0.0,0.0,0.0,0.0,0.0
ENST00000379487,0.010300171012362094,0.010300171012362094,0.010300171012362094,0.010300171012362094,0.010300171012362094
ENST00000262919,0.0,0.0,0.0,0.0,0.0
ENST00000315190,0.00037267080679250365,0.00037267080679250365,0.00037267080679250365,0.00037267080679250365,0.00037267080679250365
ENST00000361371,0.359999999856,0.359999999856,0.0,0.0,0.0
ENST00000615052,0.0,0.0,0.0,0.0,0.0
ENST00000378827,0.002020202002020202,0.002020202002020202,0.002020202002020202,0.002020202002020202,0.002020202002020202
ENST00000217305,1.0,1.0,0.0,0.0,0.0
ENST00000215781,4.81316928096427e-06,4.81316928096427e-06,4.81316928096427e-06,4.81316928096427e-06,4.81316928096427e-06
ENST00000381941,4.2492229908646394e-05,4.2492229908646394e-05,4.2492229908646394e-05,4.2492229908646394e-05,4.2492229908646394e-05
ENST00000285116,0.0,0.0,0.0,0.0,0.0
ENST00000310227,1.729638242878548e-05,1.729638242878548e-05,1.729638242878548e-05,1.729638242878548e-05,1.729638242878548e-05
ENST00000334391,0.000964369974621484,0.000964369974621484,0.000964369974621484,0.000964369974621484,0.000964369974621484
ENST00000381527,0.0424016563144474,0.0424016563144474,0.0,0.0,0.0
ENST00000376945,0.0,0.0,0.0,0.0,0.0
ENST00000398545,3.1862744983134563e-06,3.1862744983134563e-06,3.1862744983134563e-06,3.1862744983134563e-06,3.1862744983134563e-06
ENST00000331457,1.0,1.0,0.0,0.0,0.0
ENST00000380752,0.0010655777950787893,0.0010655777950787893,0.0010655777950787893,0.0010655777950787893,0.0010655777950787893
ENST00000249014,0.00468671599771967,0.00468671599771967,0.00468671599771967,0.00468671599771967,0.00468671599771967
ENST00000305958,0.00016454133996945743,0.00016454133996945743,0.00016454133996945743,0.00016454133996945743,0.00016454133996945743
ENST00000399022,0.0,0.0,0.0,0.0,0.0
ENST00000382398,0.0,0.0,0.0,0.0,0.0
ENST00000336726,0.014235294117176497,0.014235294117176497,0.014235294117176497,0.014235294117176497,0.014235294117176497
ENST00000326695,1.0,1.0,0.0,0.0,0.0
ENST00000391403,0.00036729732655979824,0.00036729732655979824,0.00036729732655979824,0.00036729732655979824,0.00036729732655979824
ENST00000266087,0.0,0.0,0.0,0.0,0.0
ENST00000376503,0.0023486717401922422,0.0023486717401922422,0.0023486717401922422,0.0023486717401922422,0.0023486717401922422
ENST00000378226,0.02371541501081139,0.02371541501081139,0.02371541501081139,0.02371541501081139,0.02371541501081139
ENST00000351817,0.06490384623650149,0.06490384623650149,0.0,0.0,0.0
ENST00000262127,0.001778441343425356,0.001778441343425356,0.001778441343425356,0.001778441343425356,0.001778441343425356
ENST00000379561,0.0,0.0,0.0,0.0,0.0
ENST00000255224,0.428571429,0.005211397066930147,0.005211397066930147,0.005211397066930147,0.005211397066930147
ENST00000256906,0.0014150121830155,0.0014150121830155,0.0014150121830155,0.0014150121830155,0.0014150121830155
ENST00000248899,0.0,0.0,0.0,0.0,0.0
ENST00000346798,1.0,1.0,0.0,0.0,0.0
ENST00000349995,0.005936920223079778,0.005936920223079778,0.005936920223079778,0.005936920223079778,0.005936920223079778
ENST00000342308,0.010346102748305927,0.010346102748305927,0.010346102748305927,0.010346102748305927,0.010346102748305927
ENST00000341976,0.028893986218758168,0.028893986218758168,0.028893986218758168,0.028893986218758168,0.028893986218758168
ENST00000262545,0.06529859713984201,0.0,0.0,0.0,0.0
ENST00000382830,0.001488825201433027,0.001488825201433027,0.001488825201433027,0.001488825201433027,0.001488825201433027
ENST00000390689,0.010804321666266508,0.010804321666266508,0.010804321666266508,0.010804321666266508,0.010804321666266508
ENST00000389797,3.538257417272344e-05,3.538257417272344e-05,3.538257417272344e-05,3.538257417272344e-05,3.538257417272344e-05
ENST00000391624,8.555850101600295e-05,8.555850101600295e-05,8.555850101600295e-05,8.555850101600295e-05,8.555850101600295e-05
ENST00000399899,9.832535708382356e-05,9.832535708382356e-05,9.832535708382356e-05,9.832535708382356e-05,9.832535708382356e-05
ENST00000278772,0.0,0.0,0.0,0.0,0.0
ENST00000376958,0.0010511144577086296,0.0010511144577086296,0.0010511144577086296,0.0010511144577086296,0.0010511144577086296
ENST00000410005,7.740023166145972e-05,7.740023166145972e-05,7.740023166145972e-05,7.740023166145972e-05,7.740023166145972e-05
ENST00000327155,0.032407407374999996,7.207561359725356e-05,7.207561359725356e-05,7.207561359725356e-05,7.207561359725356e-05
ENST00000334063,0.010804321666266508,0.010804321666266508,0.010804321666266508,0.010804321666266508,0.010804321666266508
ENST00000246012,0.0,0.0,0.0,0.0,0.0
ENST00000262487,0.0023576029196853967,0.0023576029196853967,0.0023576029196853967,0.0023576029196853967,0.0023576029196853967
ENST00000341420,0.019469934291868572,0.019469934291868572,0.019469934291868572,0.019469934291868572,0.019469934291868572
ENST00000251108,0.001007647322042285,0.001007647322042285,0.001007647322042285,0.001007647322042285,0.001007647322042285
